,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
168,Richer (feat. Polo G),7HsjuVBM93Z2RoxjpWLgTT,2021,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905
169,New Year Raindrops,1HwEXy09MdV6ijpj97kIc4,2021,0.146,0.999,0,-25.266,1,0.0417,0.94,0.745,0.978,1e-05,66.706
170,p u n c h i n ‘ . t h e . c l o c k,57ZUX6TNyKLBydAdVVd02x,2021,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104
171,"Ohne Sorgen, Polka schnell, Op. 271",5Sc05HxzSAEKPSkwaXSmQ9,2021,0.4,0.547,0,-12.044,1,0.0467,0.891,0.63,0.0663,0.857,166.178
172,If You Want To,1EXRmdtTA2IEnYGiuw9plD,2021,0.795,0.599,6,-7.819,1,0.123,0.0414,0.0,0.193,0.351,97.033
173,In Saus und Braus,4c2QQx5DLH7jh4pO2DWZNW,2021,0.634,0.402,5,-12.934,1,0.0347,0.938,0.66,0.21,0.949,84.487
174,Make It Out,6h4JuOPlHFYpHPIEmBwbus,2021,0.635,0.591,1,-6.588,1,0.839,0.0248,0.0,0.0812,0.0781,84.747
175,Neujahrsgruß / New Year's Address / Allocution du Nouvel An,55VqxXi21UxYikKbrMXv54,2021,0.711,0.0983,1,-28.235,1,0.899,0.778,0.0,0.62,0.359,111.518
176,Bruised Up,31murAnT3JbrHlOy7smT8b,2021,0.586,0.682,4,-4.659,0,0.27,0.134,0.0,0.117,0.105,120.455
177,Kings & Queens (Cardio + Running Workout Mix),5AismxfhycOrAUgsXlnGRm,2021,0.665,0.87,1,-7.622,0,0.065,0.0371,0.0511,0.182,0.884,139.991
178,Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,2021,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912
179,Merry Christmas and Happy New Year 2021 - Radio Edit,7h7yPyss4MIBVPXVeF83vg,2021,0.887,0.633,8,-10.453,1,0.066,0.0629,0.922,0.0637,0.849,130.023
180,Lean Wit Me,3lBJmfJH5JQbiy4GCoAuTy,2021,0.665,0.651,1,-5.515,1,0.151,0.0414,0.0,0.0896,0.239,163.94
181,If You're Over Me,3PvBYnxGQIFlywSYZ70nQ7,2021,0.631,0.853,8,-4.514,1,0.0912,0.0622,0.0,0.0603,0.614,103.834
182,Wasted (feat. Lil Uzi Vert),6u9vma5qSxmTeFs3yZpKn2,2021,0.741,0.579,0,-5.024,1,0.203,0.0381,0.0,0.0952,0.501,144.994
183,The Golden Age,3PL0nJgLfgwNLMhyEQlL3D,2021,0.332,0.682,5,-10.48,0,0.0568,0.0249,0.85,0.361,0.165,139.951
184,Tell Em,7nc7mlSdWYeFom84zZ8Wr8,2021,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905
185,Another Life,1C9VpBEN2Jzmz2AH9NhnOA,2021,0.549,0.65,0,-9.265,1,0.0414,0.0152,0.603,0.468,0.234,151.886
186,All Girls Are The Same,0CbqkUYwQgwzwPsQYO3pHv,2021,0.673,0.529,0,-7.226,1,0.306,0.0769,0.000338,0.0856,0.203,161.991
187,"Venetianer-Galopp, Op. 74",2JiapUhhbwvqJzA8WmNV4N,2021,0.559,0.336,11,-16.448,1,0.0457,0.739,0.248,0.115,0.645,79.348
188,Glad You Exist,472vIK1ldetTxRxG3ovaiY,2021,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953
189,"Furioso-Polka, Op. 260",1rPAhbzCFmEKI1CwWz8L30,2021,0.386,0.602,11,-13.88,1,0.0658,0.873,0.919,0.0744,0.406,167.765
190,I'm Still,7pLPwzZdSI5NPUXcFfOiVY,2021,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.287,119.947
191,"Stürmisch in Lieb' und Tanz, Polka schnell, Op. 393",3pFONpfEqLegAj6klDDQFM,2021,0.391,0.45,5,-14.744,1,0.0587,0.901,0.379,0.0793,0.609,170.232
192,Used To,0TE07wlCX4w1sSSxkDUg7w,2021,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.202,84.504
193,"Margherita-Polka, Op. 244",731HF4LtmtLXg5uBmrZU2R,2021,0.435,0.164,9,-17.914,1,0.0399,0.967,0.858,0.182,0.755,174.336
194,Candles,5zhrNkDcKAbiI3boCxS3gc,2021,0.715,0.575,7,-6.234,1,0.0827,0.372,0.0,0.174,0.332,157.002
195,"Im Krapfenwald'l, Polka française, Op. 336",20X3HiWyrMgsLMQYxdeWap,2021,0.503,0.147,11,-20.073,1,0.0545,0.961,0.473,0.0852,0.447,89.08
196,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",6uvMKqNlrSvcC4NaKnrwjZ,2021,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02
197,Spirited Ambiance for 2021,3ZvovH4vHG367zD4pwXa4p,2021,0.91,0.0236,5,-19.778,0,0.383,0.991,0.824,0.0964,0.0568,120.021
198,Scared Of Love,5dI3V6L3bOb81UtdhXQPg7,2021,0.642,0.564,11,-4.847,0,0.0792,0.0317,0.0,0.168,0.177,158.001
199,Friendly Backdrops for 2021,3pJjUciuQ7ArEEQ8fTGm2S,2021,0.687,0.0193,2,-20.763,0,0.113,0.987,0.909,0.113,0.12,104.933
200,Black & White,1FCFImlwCiQdxvq3d4GAZH,2021,0.774,0.734,7,-4.634,1,0.245,0.082,0.0,0.168,0.249,148.03
201,Jazz Piano Soundtrack for 2021,55eMKwKi9afI9eNDovuMPa,2021,0.709,0.0219,0,-19.797,1,0.233,0.993,0.877,0.0868,0.081,79.36
202,I'll Be Fine,3vZWCJ96DkfL2T7Cd2pfGA,2021,0.523,0.678,8,-6.072,1,0.0691,0.000616,0.0,0.142,0.277,159.909
203,Number One Ambience for 2021,61lYjBOuvruLRo6DTt6nvH,2021,0.561,0.0175,3,-20.792,1,0.0787,0.991,0.912,0.0935,0.127,79.94
204,Hurt Me,6exleWnnzaUxbhs4CbH4vM,2021,0.62,0.452,6,-7.623,1,0.169,0.127,0.0,0.373,0.296,156.906
205,Bang! (Cardio + Running Workout Mix),5rEjKaIQZLrD58PNpCXou6,2021,0.772,0.676,1,-9.38,0,0.122,0.000966,0.000719,0.0277,0.958,139.983
206,End Of The Road,3c5xIVqpRMHZ06ZS03egmF,2021,0.372,0.714,1,-5.832,0,0.0862,0.0579,0.0,0.114,0.3,109.977
207,Last Year,7qzF2z1R1YQc5BhZPefFC0,2021,0.765,0.0145,5,-13.783,0,0.0754,0.964,0.931,0.0915,0.493,77.934
208,Long Gone,1YUbgjTKDnFrbsdcCXFfxU,2021,0.794,0.458,7,-7.404,1,0.0942,0.208,7.17e-06,0.12,0.255,149.033
209,Too Many Years - Live - Early Show,00ZVosTjoBiBNuk6gwXU7v,2021,0.398,0.374,9,-13.9,1,0.0358,0.857,0.266,0.41,0.439,96.814
210,Betrayal - Skit,4g6QyBXTifPxRRkG80a7p4,2021,0.549,0.476,11,-18.382,1,0.594,0.786,3.94e-06,0.939,0.259,92.432
211,Let Me Love You (Until You Learn To Love Yourself),7wZuDbQw9JY9g5I9923Ohd,2021,0.558,0.78,5,-4.552,1,0.0523,0.285,0.0,0.473,0.189,124.745
212,h u n g e r . o n . h i l l s i d e (with Bas),5BwQjRasNcdRPuVWKcHto2,2021,0.563,0.703,2,-5.756,1,0.0702,0.126,0.0,0.213,0.294,94.983
213,Dynamite (Cardio + Running Workout Mix),57rSgovzvnDRUxx3S8vptn,2021,0.744,0.568,9,-5.679,1,0.195,0.00176,0.00161,0.0539,0.825,139.981
214,Lucid Dreams,3FqBAMcuDsnclgwzoFd9d3,2021,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
215,Dance Monkey (Cardio + Running Workout Mix),3l0kXPzghY1QBFEjTCFBGE,2021,0.721,0.644,6,-8.318,0,0.0737,0.0026,0.703,0.0688,0.881,141.995
216,Intro,7C7a42jkuYz4lzVhZuwKZI,2021,0.557,0.386,2,-13.644,1,0.147,0.931,7.31e-05,0.604,0.821,75.775
217,Holy (Cardio + Running Workout Mix),5cPGbdhn8f2g93ahuZeHok,2021,0.562,0.723,10,-7.653,0,0.0298,0.000329,0.459,0.402,0.451,139.918
218,Karma - Skit,30fbS4JTqTphRg2UPn1yyj,2021,0.614,0.221,2,-18.172,1,0.177,0.937,0.000123,0.582,0.659,90.851
219,Positions (Cardio + Running Workout Mix),5bDJ6hZrlU3Ao8vKXTOqIq,2021,0.686,0.749,11,-7.18,1,0.0656,0.00986,0.0846,0.0501,0.898,139.998
220,What You Need,6LcX2hBbXaJcK4AuefE936,2021,0.664,0.655,10,-7.327,0,0.0461,0.059,2.4e-05,0.17,0.13,129.987
221,Midnight Sky (Cardio + Running Workout Mix),6Idum5xZGpi5XtdaaYijda,2021,0.729,0.828,9,-5.144,0,0.0458,0.00335,0.0184,0.0446,0.86,139.996
222,Intentions,02nYNnGbkLM47Tx3u5Qd0R,2021,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011
223,Wonder (Cardio + Running Workout Mix),3SupNkFBy6hvWhVAbChcnc,2021,0.709,0.918,1,-6.5,0,0.0755,0.0622,0.27,0.0699,0.877,139.994
224,Love Me,0gZhiT6ZJztPNAyqJaWj5D,2021,0.728,0.869,3,-3.319,1,0.061,0.00939,0.0,0.281,0.631,124.954
225,Savage Love (Cardio + Running Workout Mix),6kpeYM77vAAlw7dYY0g0Om,2021,0.813,0.716,10,-5.376,0,0.13,0.0386,1.23e-05,0.0798,0.91,149.956
226,Anyone,11cm8SQIspuSDsW96kkUuA,2021,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884
227,Theravada Meditation,69qCyRWc6wdHfkGtGIW8rE,2021,0.577,0.464,6,-17.795,0,0.0388,0.95,0.966,0.0713,0.561,155.921
228,Love Me,1TcqF1U9Wm3A669Q8GNg2J,2021,0.728,0.869,3,-3.319,1,0.061,0.00939,0.0,0.281,0.631,124.954
229,Happy New Year 2021 - Instrumental,05l9VYIDq7lYaAw6HxQBVl,2021,0.862,0.541,6,-7.846,1,0.263,0.0674,0.708,0.0852,0.802,141.089
230,Anyone,1wI72LSVQ8TnOIs5nxzgdv,2021,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884
231,Talkin’ to You,6E9PnUSiYkcBFYBvQNsTTw,2021,0.597,0.736,2,-3.542,1,0.0421,0.00284,3.94e-06,0.0845,0.756,95.031
232,Holy,2ra6wwQYAKVsZyoXiAAQKh,2021,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919
233,2021,0xUAbAov8hiYihtJ8kVsMH,2021,0.669,0.243,8,-15.027,1,0.152,0.448,0.0,0.061,0.523,158.015
234,Company,2x6Sqgvi1LTZzRnn1IK6zh,2021,0.58,0.79,4,-4.9,0,0.0622,0.118,0.0,0.0765,0.416,95.001
235,Best I Can Do,2A0rT5KgnVWJuFY455etSo,2021,0.662,0.551,4,-9.751,0,0.122,0.801,0.926,0.131,0.274,66.519
236,Love Me,3587TsHxBwaLveTcu68vVt,2021,0.728,0.869,3,-3.319,1,0.061,0.00939,0.0,0.281,0.631,124.954
237,Etched,6QuOys0yAV9sQo1epby4sj,2021,0.642,0.574,4,-7.353,0,0.0291,0.893,0.873,0.186,0.0519,79.994
238,Intentions,3RwPqKYQpYcvmx9YFoCCGm,2021,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011
239,Jupiter - 2021 Rebuild,0BryN3TZQSpsZnAo3VD40g,2021,0.577,0.965,1,-4.263,1,0.0456,0.000784,0.9,0.153,0.633,159.544
240,Love Yourself,3acN2t6e9hYnLKgXKTDwRF,2021,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126
241,Tatort - 2021 Remastered,7mxj72bkFOtNlPKaBwRrB4,2021,0.533,0.794,0,-9.614,1,0.0325,0.00031,0.878,0.353,0.778,123.989
242,Lonely,3pWkgFK8BT1RuPaXxVGwRW,2021,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461
243,At Sunset,5KrWZJqteSTUpoHmY84G4d,2021,0.192,0.145,1,-23.367,1,0.0421,0.946,0.929,0.164,0.0395,113.445
244,Hold On,4tSu3xmJoedA4muE4jtev3,2021,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
245,Guardian of the Sea,6mpvRPFvsWWn326jiYhVJw,2021,0.21,0.00405,1,-26.079,1,0.0438,0.845,0.924,0.113,0.0337,76.501
246,Love Me,4zv4tTa9VGjLgjDlXmmQJz,2021,0.728,0.869,3,-3.319,1,0.061,0.00939,0.0,0.281,0.631,124.954
247,Fifteen Days,7MyQFM9GMzgm7SIZtKBSEe,2021,0.618,0.595,1,-13.807,1,0.0275,0.361,0.00741,0.079,0.841,124.808
248,Intentions,53orJIILi9c5r2n89wtmoy,2021,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011
249,Prosperity,1RquzdH44f8SFNTX4Uw6Z1,2021,0.807,0.0369,7,-13.781,1,0.0824,0.987,0.834,0.22,0.217,80.076
250,Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,2020,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
251,Year 2020,08ejYlzduA6O82FJgnFKQz,2020,0.805,0.417,4,-11.722,0,0.0462,0.508,0.0201,0.0903,0.548,129.984
252,telepatía,6tDDoYIxWvMLTdKpjFkc1B,2020,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97
253,Alter Ego - 2020 Mix,457sndKohlwTU6dW6amBMU,2020,0.408,0.903,0,-2.924,1,0.0561,0.00256,0.000821,0.117,0.368,128.942
254,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,2020,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
255,Anthem for the Year 2020,12znYKi8PvKGmv5yfhp3xX,2020,0.356,0.0737,0,-34.058,1,0.058,0.904,0.944,0.059,0.888,143.632
256,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,2020,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
257,Runway Houses City Clouds - 2020 Mix,2rOsZbCZxH7P4mvuiBIgoP,2020,0.51,0.814,3,-3.766,1,0.0406,0.112,0.343,0.169,0.512,119.051
258,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,2020,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087
259,Longest Year - 2020,51TAp7p7B3xboCl5HWmEkF,2020,0.0692,0.285,2,-14.854,1,0.0482,0.7,0.673,0.199,0.0312,78.572
260,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,2020,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924
261,Dark Beyond the Blue - 2020,79hqdNpnWPVVxmZiDfKaIL,2020,0.2,0.282,2,-19.803,0,0.0468,0.729,0.887,0.0837,0.0372,74.381
262,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,2020,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939
263,Smile Year 2020 Pick up Line,2Uj2Vz9s4vcGSmiiiqWADs,2020,0.756,0.131,7,-13.284,1,0.0467,0.766,0.0,0.136,0.307,79.9
264,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,2020,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005
265,2020: One Hell of a Year,2thSVtE8kWBNpja1qzVga3,2020,0.277,0.438,7,-6.818,0,0.0409,0.528,0.0,0.0838,0.218,87.296
266,Forever After All,6IBcOGPsniK3Pso1wHIhew,2020,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964
267,Zelda II (Title - Battle - Fairy - Palace),4gpjBYc0lAkhYnmnfMeq4g,2020,0.118,0.709,2,-8.903,1,0.0631,4.74e-05,0.88,0.0709,0.141,73.763
268,Save Your Tears,5QO79kh1waicV47BqGRL3g,2020,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051
269,Ducktales (the Moon),1xQvPFljQXA3GCK869ERvC,2020,0.257,0.72,7,-6.704,1,0.039,0.000158,0.821,0.157,0.424,82.513
270,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,2020,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
271,Ghosts N Goblins,2pZDhsmGRSkRgWNfkDr70S,2020,0.278,0.788,7,-8.439,1,0.0434,4.15e-06,0.967,0.0681,0.542,92.997
272,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,2020,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977
273,Between Two Points (feat. Swan) - 2020 Remaster,0sfly5zhJJhfoLbcCMmiRB,2020,0.507,0.605,6,-8.632,0,0.0449,0.0406,0.0396,0.236,0.217,121.999
274,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,2020,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
275,Castlevania III (the Beginning),7GlixhQpXo76vgALqoJ3L5,2020,0.161,0.693,7,-8.539,0,0.0512,2.75e-06,0.863,0.232,0.484,109.784
276,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,2020,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976
277,100 Years Ago - 2020,0RJplx8HMNZsBYmvjCsnO4,2020,0.398,0.804,9,-5.255,0,0.0455,0.151,0.173,0.217,0.687,124.305
278,Wishing Well,2U5WueTLIK5WJLD7mvDODv,2020,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972
279,Year 2020 (Instrumental),6VaFI1m0zmHCyW2QHRoPla,2020,0.533,0.568,7,-8.396,0,0.0332,0.201,0.461,0.636,0.303,141.979
280,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S,2020,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971
281,Gravity - Remastered 2020,4zN1YCljFntHRccaX35RNg,2020,0.562,0.919,1,-3.783,1,0.211,0.00616,0.0,0.106,0.63,86.007
282,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,2020,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995
283,Anthem for the year 2020,0oPmmH2sgyCQ2K31lXWQs6,2020,0.29,0.808,1,-7.303,1,0.0648,1.69e-05,0.483,0.0381,0.251,92.116
284,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,2020,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073
285,Help - Remastered 2020,3ViE5zjLk07LjljeUUWtq0,2020,0.506,0.919,2,-4.592,1,0.0674,0.000728,4.17e-06,0.295,0.302,91.889
286,34+35,6Im9k8u9iIzKMrmV7BWtlF,2020,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978
287,Born For Greatness - Remastered 2020,4w18x6612KWiMb9pM10agY,2020,0.521,0.874,9,-4.632,0,0.063,0.039,0.0,0.0589,0.283,133.918
288,you broke me first,45bE4HXI0AwGZXfZtMp8JR,2020,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148
289,Falling Apart - Remastered 2020,2qkxnCKVOKbQZcO8TEcXH1,2020,0.53,0.946,3,-2.694,0,0.0517,4.96e-05,0.0,0.351,0.436,110.052
290,On Me,4Iedi94TIaB2GGb1nMB68v,2020,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972
291,The Ending - Remastered 2020,6t1OmNgczg0oaGbpfzHVLR,2020,0.531,0.895,9,-4.38,0,0.0455,0.0918,2.57e-05,0.118,0.491,89.988
292,Cloud 9,6vFsBXYczYsP0H3lgunZOm,2020,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974
293,Come Around - Remastered 2020,19XsdKehaBTpfhwS6OSdYr,2020,0.553,0.92,2,-5.289,1,0.0679,0.0463,0.0023,0.114,0.108,93.012
294,Lil Bit,0NmuYnjETG3u3qx0OmEJev,2020,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987
295,Elevate - Remastered 2020,5vi1VaZmV5CzibWGIcf9G4,2020,0.65,0.814,2,-4.406,0,0.0923,0.0281,0.0,0.301,0.642,145.031
296,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,2020,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991
297,Periscope - Remastered 2020,3DFp3sRBA9iWzZqEPLq8gM,2020,0.588,0.721,7,-6.356,0,0.0302,0.275,0.0,0.214,0.232,121.956
298,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,2020,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009
299,"A State Of Trance (ASOT 1016) - A State Of Trance 2020 Year Mix Vinyl Contest Winners, Pt. 1",3fiQVrDtVpKjSPwuEI0cZJ,2020,0.568,0.814,11,-7.891,0,0.268,0.0372,0.0,0.182,0.692,132.071
300,The Business,6f3Slt0GbA2bPZlz0aIFXN,2020,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031
301,"A State Of Trance (ASOT 1016) - A State Of Trance 2020 Year Mix Vinyl Contest Winners, Pt. 2",3S1HKssAWW3Sx0TgIoyOkJ,2020,0.723,0.697,1,-7.829,1,0.289,0.0538,0.0,0.372,0.886,135.455
302,Heather,4xqrdfXkTW4T0RauPLv3WA,2020,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078
303,Burn - Remastered 2020,1LRQROTy2wN5VO3V0VPbUc,2020,0.447,0.981,7,-2.955,1,0.116,2.22e-05,0.00107,0.0717,0.397,91.013
304,positions,35mvY5S1H3J2QZyna3TFe0,2020,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015
305,American Dreams - Remastered 2020,6HLk3upJqJAmVNdMbnxT8g,2020,0.585,0.894,7,-5.136,1,0.0507,0.00117,0.0,0.128,0.353,108.954
306,21,3JKgcAa7r07ocVWcV8bS0H,2020,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027
307,Face Everything and Rise - Remastered 2020,20JXjktPIqUV7bWr8nZkia,2020,0.415,0.988,8,-2.095,1,0.0861,2.12e-05,0.0,0.283,0.38,139.926
308,Back In Blood (feat. Lil Durk),7JuHVG3qQKQKxC4doneXVW,2020,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933
309,Animus Vox - 2020 Remaster,3L1iZJUXiAcUvDhIIi3KAq,2020,0.679,0.523,10,-10.727,0,0.0414,0.15,0.673,0.506,0.399,100.033
310,DÁKITI,47EiUVwUp4C9fGccaPuUCS,2020,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
311,Fortune Days - 2020 Remaster,5GWHujc41JAjaiH6gcCjgu,2020,0.604,0.624,1,-9.847,0,0.0744,0.44,0.773,0.0754,0.2,105.001
312,hot girl bummer,2mt1IqcFyY1zmYZT8Q3xw9,2020,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992
313,"An der schönen blauen Donau, Walzer, Op. 314",5431KRbZtVF3tVgMR1lIYS,2020,0.207,0.0854,2,-19.104,1,0.042,0.976,0.923,0.0663,0.138,199.771
314,Dynamite,4saklk6nie3yiGePpBwUoc,2020,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
315,Still Swingin’ - Remastered 2020,1WeeMb71Hld9X5Bmq9IQup,2020,0.568,0.897,1,-6.001,1,0.0579,8.29e-05,6.69e-05,0.119,0.645,139.004
316,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,2020,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993
317,This Year's Love - 2020 Remaster,2raGOq0p2PXrWJnWXSBFaC,2020,0.332,0.237,8,-7.775,1,0.0289,0.653,6.74e-05,0.112,0.207,165.405
318,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,2020,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066
319,Who Do You Trust? - Remastered 2020,7mal4BdvagTpiAh8TiDfyh,2020,0.556,0.911,2,-4.006,1,0.0375,0.0221,7.35e-06,0.421,0.297,102.013
320,WHOLE LOTTA MONEY,5yorXJWdBan1Vlh116ZtQ7,2020,0.897,0.371,1,-5.019,1,0.368,0.0904,0.0,0.325,0.441,81.008
321,Bad Wings - 2020 Remaster,6kM8GtByUt4KYN9MqGpCis,2020,0.483,0.69,7,-7.505,0,0.0471,0.0143,0.858,0.278,0.267,129.918
322,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,2020,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013
323,Kick In The Teeth - Remastered 2020,6hTXrvfe5fSIhAhMBznsau,2020,0.341,0.988,2,-2.929,1,0.218,0.000118,5.94e-06,0.311,0.386,122.984
324,The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,2020,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957
325,Winter Night on New Years Eve,639pj50r7i2uFzZ4BJhk4y,2020,0.709,0.261,8,-10.459,1,0.148,0.924,3.52e-05,0.15,0.558,134.425
326,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,2020,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026
327,One Another - 2020,7opImrwNkmetyUJq3cGTfc,2020,0.0901,0.313,2,-16.104,1,0.0443,0.829,0.979,0.198,0.0387,86.568
328,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,2020,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
329,2020 (Sexy Miami Tech House Party Crossfit Workout Hits DJ Club Remix),4vta0vIJM7y57KH3O1lE6l,2020,0.726,0.858,7,-9.852,1,0.0462,0.00372,0.91,0.0807,0.353,126.981
330,Knock Knock,6aHoPULNO7pSL2ZfUY0bU8,2020,0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935
331,"Lonely, Some Quietly Wander in the Hall of Stars - 2020",6BcrKXMK65zFJg7nqTAz0f,2020,0.0741,0.37,9,-17.19,0,0.0509,0.857,0.908,0.137,0.0396,69.759
332,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,2020,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97
333,How To Be Eaten By A Woman - 2020 Remaster,5boDsGpqH3Tb8QqN6yA4im,2020,0.302,0.482,0,-13.273,1,0.0555,0.358,0.853,0.238,0.0523,95.995
334,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,2020,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995
335,Drive It Like You Stole It - 2020 Remaster,1h0LR3X6LD19canA3cHDCO,2020,0.62,0.668,5,-9.337,0,0.0703,0.11,0.915,0.3,0.492,85.986
